id,status,action,en,hi,hinglish,themes,type,depth,intensity_safe_floor,emotions,concepts,related_verses,source,shown_count,engagement_rate,notes
6a3f6a2a0cc5b0d5631dfe0d,approved,,If you knew that forgiveness was entirely for your own sake — not for them — what would you choose to do?,यदि आप जानते कि क्षमा पूरी तरह आपके अपने लिए है — उनके लिए नहीं — तो आप क्या चुनते?,Agar aap jaante ki maafi poori tarah aapke apne liye hai — unke liye nahi — toh aap kya chunte?,forgiveness,action_oriented,3,moderate,resentment|grief|resistance,karma|forgiveness|dharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe0e,approved,,What if forgiveness is not something you grant to another — but a softening within yourself that lets the past be the past?,क्या हो यदि क्षमा कुछ ऐसा नहीं है जो आप किसी और को देते हैं — बल्कि अपने भीतर एक नरमाई है जो अतीत को अतीत रहने देती है?,Kya ho agar maafi kuch aisa nahi hai jo aap kisi aur ko dete hain — balki apne andar ek narmai hai jo ateet ko ateet rehne deti hai?,forgiveness,spiritual,1,any,resentment|longing,forgiveness|karma|surrender,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe0f,approved,,The Gita speaks of acting without being bound by past actions — what would it mean to let this person's past action be complete rather than ongoing?,गीता पिछले कार्यों से बंधे बिना कार्य करने की बात करती है — इस व्यक्ति के पिछले कार्य को चालू रहने की बजाय पूर्ण मानने का क्या अर्थ होगा?,Gita pichle karmon se bandhe bina kaam karne ki baat karti hai — is insaan ke pichle kaam ko jari rehne ki bajaay poora maanne ka kya matlab hoga?,forgiveness,spiritual,2,mild,resentment|grief,forgiveness|karma|ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe10,approved,,What if the deepest act of forgiveness is releasing your story about what should have happened — not for their sake but because you no longer wish to live inside that story?,"क्या हो यदि क्षमा का सबसे गहरा कार्य आपकी उस कहानी को छोड़ना है कि क्या होना चाहिए था — उनके लिए नहीं, बल्कि इसलिए कि आप अब उस कहानी के भीतर नहीं जीना चाहते?","Kya ho agar maafi ka sabse gehra kaam aapki us kahani ko chhodna hai ki kya hona chahiye tha — unke liye nahi, balki isliye ki aap ab us kahani ke andar nahi jeena chahte?",forgiveness,spiritual,3,moderate,grief|resentment|existential,forgiveness|karma|witness-self|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec206,approved,,"What would it mean today to simply notice where you are carrying this grievance — in the body, in the mood — without needing to act on it or dismiss it?","आज इसका क्या अर्थ होगा कि बस ध्यान दें कि आप इस शिकायत को कहाँ ले जा रहे हैं — शरीर में, मन में — इस पर कार्य किए बिना या इसे खारिज किए बिना?","Aaj iska kya matlab hoga ki bas dhyan dein ki aap is shikaayat ko kahan le ja rahe hain — sharir mein, mann mein — is par kaam kiye bina ya ise khaarij kiye bina?",forgiveness,action_oriented,1,any,resentment|hurt,karma|forgiveness,,human_written,0,0.0,
6a3f72b3f9906663563ec207,approved,,"What is one thing you could genuinely wish for the person you have not yet forgiven — not as performance, but as a small act of loosening?","एक चीज़ जो आप उस व्यक्ति के लिए वास्तव में चाह सकते हैं जिसे आपने अभी तक माफ नहीं किया — प्रदर्शन के रूप में नहीं, बल्कि ढीला करने के एक छोटे से कार्य के रूप में?","Ek cheez jo aap us insaan ke liye asal mein chah sakte hain jise aapne abhi tak maaf nahi kiya — pradarshan ke roop mein nahi, balki dhila karne ke ek chhote se kaam ke roop mein?",forgiveness,action_oriented,2,mild,resentment|resistance,karma|forgiveness|detachment,,human_written,0,0.0,
6a3f72b3f9906663563ec208,approved,,What would it mean to choose not to be defined by what was done to you — and what action today could come from that choice?,आपके साथ जो किया गया उससे परिभाषित न होने का चुनाव करने का क्या अर्थ होगा — और आज उस चुनाव से कौन-सा कार्य हो सकता है?,Aapke saath jo kiya gaya us se paribhashit na hone ka chunaav karne ka kya matlab hoga — aur aaj us chunaav se kaun sa kaam ho sakta hai?,forgiveness,action_oriented,3,moderate,resentment|grief|resistance,karma|forgiveness|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec209,approved,,What if holding this grievance is costing you more than it is costing them — and forgiveness is simply choosing to stop paying that price?,क्या हो यदि इस शिकायत को थामे रखना उन्हें जितनी कीमत चुका रहा है उससे अधिक आपको चुका रहा है — और क्षमा बस उस कीमत को चुकाना बंद करने का चुनाव है?,Kya ho agar is shikaayat ko thame rakhna unhe jitni keemat chuka raha hai usse zyada aapko chuka raha hai — aur kshama bas us keemat ko chukana band karne ka chunaav hai?,forgiveness,spiritual,1,any,resentment|longing,forgiveness|karma|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec20a,approved,,"What would it mean to see the person you have not forgiven as someone who was also, in their own way, lost or wounded — not to excuse them, but to humanize them?","जिसे आपने माफ नहीं किया उन्हें किसी ऐसे के रूप में देखने का क्या अर्थ होगा जो अपने तरीके से भी खोया हुआ या घायल था — उन्हें बहाना देने के लिए नहीं, बल्कि उन्हें इंसान बनाने के लिए?","Jise aapne maaf nahi kiya unhe kisi aise ke roop mein dekhne ka kya matlab hoga jo apne tarike se bhi khoya hua ya ghayal tha — unhe bahana dene ke liye nahi, balki unhe insaan banane ke liye?",forgiveness,spiritual,2,mild,resentment|grief,forgiveness|karma|ego,,human_written,0,0.0,
6a3f72b3f9906663563ec20b,approved,,What if forgiveness is ultimately an act of recognition — that the one who was wronged and the one who wronged are both caught in the same stream of cause and effect?,क्या हो यदि क्षमा अंततः पहचान का एक कार्य है — कि जिस पर गलत किया गया और जिसने गलत किया दोनों एक ही कारण और प्रभाव की धारा में फँसे हैं?,Kya ho agar kshama aakhirkar pahchan ka ek kaam hai — ki jis par galat kiya gaya aur jisne galat kiya dono ek hi kaaran aur prabhaav ki dhara mein phanse hain?,forgiveness,spiritual,3,moderate,grief|resentment|existential,forgiveness|karma|witness-self|surrender,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe11,approved,,"What is the loss beneath the loss — not just the person or thing gone, but what their absence has taken with them?","खोने के नीचे खोना क्या है — केवल वह व्यक्ति या चीज़ नहीं जो चली गई, बल्कि उनकी अनुपस्थिति अपने साथ क्या ले गई?","Khoye ke neeche khona kya hai — sirf woh insaan ya cheez nahi jo chali gayi, balki unki anupasthiti apne saath kya le gayi?",grief,self_awareness,1,any,grief|sadness,impermanence|equanimity,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe12,approved,,"When this grief moves through you — what does it feel like in the body, and where does it live?","जब यह दुख आपसे होकर गुज़रता है — शरीर में यह कैसा महसूस होता है, और यह कहाँ रहता है?","Jab yeh dard aapse hokar guzarta hai — sharir mein yeh kaisa feel hota hai, aur yeh kahan rehta hai?",grief,self_awareness,1,any,grief|longing,impermanence,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe13,approved,,"What is the shape of what you are grieving — not the story of the loss, but the actual quality of what is now absent?","जिसका आप शोक मना रहे हैं उसका आकार क्या है — खोने की कहानी नहीं, बल्कि जो अब अनुपस्थित है उसकी वास्तविक गुणवत्ता?","Jiska aap shok mana rahe hain uska aakar kya hai — khoye ki kahani nahi, balki jo ab anupasthit hai uski asli gunwatta?",grief,self_awareness,2,mild,grief|longing|sadness,impermanence|ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe14,approved,,"Is there a part of you that refuses to let this go — and if so, what does that part believe holding on is doing for you?","क्या आपका कोई हिस्सा इसे जाने देने से इनकार करता है — और यदि हाँ, तो वह हिस्सा क्या मानता है कि थामे रखना आपके लिए क्या कर रहा है?","Kya aapka koi hissa ise jaane dene se inkar karta hai — aur agar haan, toh woh hissa kya maanta hai ki thame rakhna aapke liye kya kar raha hai?",grief,self_awareness,2,mild,grief|resistance|anger,impermanence|ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe15,approved,,What does this grief reveal about what you love — and what would it mean to let that love remain even after the loss?,यह दुख उस बारे में क्या प्रकट करता है जो आप प्यार करते हैं — और उस प्रेम को खोने के बाद भी बने रहने देने का क्या अर्थ होगा?,Yeh dard us baare mein kya prakat karta hai jo aap pyar karte hain — aur us prem ko khoye ke baad bhi bane rehne dene ka kya matlab hoga?,grief,self_awareness,3,moderate,grief|existential|longing,impermanence|ego|witness-self,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe16,approved,,"Who are you becoming through this grief — not who you were before it, but who this loss is carving you into?","आप इस दुख के माध्यम से कौन बन रहे हैं — वह नहीं जो आप इससे पहले थे, बल्कि यह खोना आपको किसमें तराश रहा है?","Aap is dard ke zariye kaun ban rahe hain — woh nahi jo aap isse pehle the, balki yeh khona aapko kis mein tarash raha hai?",grief,self_awareness,3,moderate,grief|shame|existential,impermanence|witness-self,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe17,approved,,"What does grief ask of you right now — not what you think you should do, but what this feeling itself seems to need?","दुख अभी आपसे क्या माँगता है — वह नहीं जो आपको लगता है आपको करना चाहिए, बल्कि यह भावना स्वयं क्या चाहती लगती है?","Dard abhi aapse kya maangta hai — woh nahi jo aapko lagta hai aapko karna chahiye, balki yeh bhaawna khud kya chahti lagti hai?",grief,action_oriented,1,any,grief|exhaustion,karma|impermanence,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe18,approved,,"What would it look like to move through this grief — not around it, not through gritted teeth, but to actually let it move through you?","इस दुख से गुज़रना कैसा दिखेगा — इसके इर्द-गिर्द नहीं, दाँत भींचकर नहीं, बल्कि वास्तव में इसे अपने से होकर गुज़रने देना?","Is dard se guzarna kaisa dikhega — iske ird-gird nahi, daant bheenchkar nahi, balki asal mein ise apne se hokar guzarne dena?",grief,action_oriented,2,mild,grief|isolation,karma|equanimity,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe19,approved,,"What would it mean to carry this grief and still continue — not to have healed, but to have made room for both the loss and the living?","इस दुख को साथ लेकर चलते रहने का क्या अर्थ होगा — ठीक नहीं हुए, बल्कि खोने और जीने दोनों के लिए जगह बना ली?","Is dard ko saath lekar chalte rehne ka kya matlab hoga — theek nahi hue, balki khoye aur jeene dono ke liye jagah bana li?",grief,action_oriented,3,moderate,grief|exhaustion|longing,karma|dharma|impermanence,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1a,approved,,What if grief is not something to overcome but something to honor — a measure of what mattered?,क्या हो यदि दुख कुछ ऐसा नहीं है जिसे जीतना हो बल्कि कुछ ऐसा है जिसे सम्मान देना हो — जो मायने रखता था उसका एक माप?,Kya ho agar dard kuch aisa nahi hai jise jeetna ho balki kuch aisa hai jise samman dena ho — jo mayne rakhta tha uska ek maap?,grief,spiritual,1,any,grief|longing,impermanence|equanimity,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1b,approved,,"The Gita speaks of the soul as untouched by what the world takes — what part of what you grieve remains, even now, beyond the reach of loss?","गीता आत्मा को उस चीज़ से अछूती बताती है जो दुनिया लेती है — जिसका आप शोक करते हैं उसमें से कौन-सा हिस्सा अब भी, खोने की पहुँच से परे, बचा है?","Gita aatma ko us cheez se achhoot batati hai jo duniya leti hai — jiska aap shok karte hain us mein se kaun sa hissa ab bhi, khoye ki pahunch se pare, bacha hai?",grief,spiritual,2,mild,grief|longing|sadness,impermanence|equanimity|surrender,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1c,approved,,"What if this grief is not just yours — what if it is the weight all beings carry in a world of impermanence, and in feeling it you are not alone?","क्या हो यदि यह दुख केवल आपका नहीं है — यदि यह वह बोझ है जो सभी प्राणी अनित्यता की दुनिया में उठाते हैं, और इसे महसूस करने में आप अकेले नहीं हैं?","Kya ho agar yeh dard sirf aapka nahi hai — agar yeh woh bojh hai jo sabhi prani anitya ki duniya mein uthate hain, aur ise mahsoos karne mein aap akele nahi hain?",grief,spiritual,3,moderate,grief|existential|longing,impermanence|witness-self|surrender,,human_written,0,0.0,
6a3f72b3f9906663563ec1b8,approved,,"What would it mean to give yourself permission to grieve — not to wallow, but to actually feel what is here without rushing past it?","खुद को शोक मनाने की अनुमति देने का क्या अर्थ होगा — डूबने के लिए नहीं, बल्कि जो यहाँ है उसे बिना जल्दी आगे बढ़े महसूस करना?","Khud ko shok manaane ki anumati dene ka kya matlab hoga — doobne ke liye nahi, balki jo yahan hai use bina jaldi aage badhe mahsoos karna?",grief,action_oriented,1,any,grief|exhaustion,karma|impermanence,,human_written,0,0.0,
6a3f72b3f9906663563ec1b9,approved,,"Who could you let close enough to witness this grief — not to fix it, just to sit with it alongside you?","आप किसे इतना करीब आने दे सकते हैं कि वे इस दुख के साक्षी बन सकें — इसे ठीक करने के लिए नहीं, बस आपके साथ इसके साथ बैठने के लिए?","Aap kise itna kareeb aane de sakte hain ki woh is dard ke saakshi ban sakein — ise theek karne ke liye nahi, bas aapke saath iske saath baithne ke liye?",grief,action_oriented,2,mild,grief|isolation,karma|equanimity,,human_written,0,0.0,
6a3f72b3f9906663563ec1ba,approved,,"What small act today could honour what you have lost — not to move on from it, but to carry it forward with care?","आज एक छोटा कार्य जो आपने जो खोया उसका सम्मान कर सके — उससे आगे बढ़ने के लिए नहीं, बल्कि उसे देखभाल के साथ आगे ले जाने के लिए?","Aaj ek chhota kaam jo aapne jo khoya uska samman kar sake — us se aage badhne ke liye nahi, balki use dekhbhaal ke saath aage le jaane ke liye?",grief,action_oriented,3,moderate,grief|exhaustion|longing,karma|dharma|impermanence,,human_written,0,0.0,
6a3f72b3f9906663563ec1bb,approved,,"What if grief is love that has nowhere left to go — and what would it mean to let that love continue, even without its object?","क्या हो यदि दुख वह प्रेम है जिसके जाने की अब कोई जगह नहीं है — और उस प्रेम को जारी रहने देने का क्या अर्थ होगा, भले ही उसकी वस्तु न हो?","Kya ho agar dard woh prem hai jiske jaane ki ab koi jagah nahi hai — aur us prem ko jaari rehne dene ka kya matlab hoga, chahe uski vastu na ho?",grief,spiritual,1,any,grief|longing,impermanence|equanimity,,human_written,0,0.0,
6a3f72b3f9906663563ec1bc,approved,,"The self that grieves and the self that is grieved — are they both temporary, and what watches them both without grief?","जो स्वयं दुख उठाता है और जिस स्वयं का दुख उठाया जाता है — क्या वे दोनों अस्थायी हैं, और उन दोनों को बिना दुख के कौन देखता है?","Jo khud dukh uthata hai aur jis khud ka dukh uthaya jaata hai — kya woh dono asthaayi hain, aur unhe dono ko bina dukh ke kaun dekhta hai?",grief,spiritual,3,moderate,grief|existential|longing,impermanence|witness-self|surrender,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1d,approved,,When jealousy rises — what specifically does the other person seem to have that you feel you lack?,जब ईर्ष्या उठती है — दूसरे व्यक्ति के पास विशेष रूप से क्या लगता है जो आपको लगता है आपके पास नहीं?,Jab irshya uthti hai — doosre insaan ke paas khaas taur par kya lagta hai jo aapko lagta hai aapke paas nahi?,jealousy,self_awareness,1,any,envy|inadequacy,ego|svadharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1e,approved,,What is it like to admit this jealousy honestly — to say: I want what they have?,इस ईर्ष्या को ईमानदारी से स्वीकार करना — यह कहना कि मुझे वह चाहिए जो उनके पास है — कैसा लगता है?,Is irshya ko imaandaari se sweekar karna — yeh kehna ki mujhe woh chahiye jo unke paas hai — kaisa lagta hai?,jealousy,self_awareness,1,any,envy|shame,ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe1f,approved,,What does this jealousy tell you about what you actually want for your own life — stripped of comparison?,यह ईर्ष्या आपको आपके अपने जीवन के लिए आप वास्तव में क्या चाहते हैं — तुलना से अलग करके — इस बारे में क्या बताती है?,Yeh irshya aapko aapke apne jeevan ke liye aap asal mein kya chahte hain — tulna se alag karke — is baare mein kya batati hai?,jealousy,self_awareness,2,mild,envy|shame|inadequacy,ego|svadharma|comparison,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe20,approved,,What would have to be true about your own path for their success to feel like good news rather than a threat?,आपके अपने मार्ग के बारे में क्या सच होना होगा ताकि उनकी सफलता खतरे की जगह अच्छी खबर लगे?,Aapke apne raaste ke baare mein kya sach hona hoga taaki unki safalta khatre ki jagah achchi khabar lage?,jealousy,self_awareness,2,mild,envy|resentment,ego|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe21,approved,,What does the strength of this jealousy reveal about what you believe is possible for you — and is that belief accurate?,इस ईर्ष्या की तीव्रता आपके लिए क्या संभव है इस विश्वास के बारे में क्या प्रकट करती है — और क्या वह विश्वास सटीक है?,Is irshya ki tivrata aapke liye kya sambhav hai is vishwas ke baare mein kya prakat karti hai — aur kya woh vishwas sateek hai?,jealousy,self_awareness,3,moderate,envy|shame|existential,ego|svadharma|witness-self,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe22,approved,,If you were fully living your own path with full conviction — what would this person's life mean to you?,यदि आप पूरी तरह अपने मार्ग पर पूर्ण विश्वास के साथ जी रहे हों — तो इस व्यक्ति का जीवन आपके लिए क्या अर्थ रखता?,Agar aap poori tarah apne raaste par poorn vishwas ke saath ji rahe hon — toh is insaan ka jeevan aapke liye kya arth rakhta?,jealousy,self_awareness,3,moderate,envy|shame|resentment,ego|witness-self|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe23,approved,,What energy that goes into this jealousy could be redirected — and toward what?,इस ईर्ष्या में जो ऊर्जा जाती है उसे पुनर्निर्देशित किया जा सकता है — और किस ओर?,Is irshya mein jo urja jaati hai use punarnirdeshit kiya ja sakta hai — aur kis taraf?,jealousy,action_oriented,1,any,envy|restlessness,karma|svadharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe24,approved,,What would you need to start doing — genuinely and consistently — for the jealousy to slowly lose its grip?,जलन की पकड़ धीरे-धीरे ढीली हो जाए इसके लिए आपको क्या शुरू करने की ज़रूरत होगी — वास्तव में और लगातार?,Jalan ki pakad dheere-dheere dhili ho jaaye iske liye aapko kya shuru karne ki zaroorat hogi — asal mein aur lagaatar?,jealousy,action_oriented,2,mild,envy|inadequacy,karma|svadharma|dharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe25,approved,,"What would it look like to genuinely want what is good for this person — not because you have no wants of your own, but because you have found something steadier?","इस व्यक्ति के लिए जो अच्छा हो वह वास्तव में चाहना कैसा दिखेगा — इसलिए नहीं कि आपकी अपनी कोई इच्छा नहीं है, बल्कि इसलिए कि आपने कुछ अधिक स्थिर पाया है?","Is insaan ke liye jo achha ho woh asal mein chahna kaisa dikhega — isliye nahi ki aapki apni koi ichha nahi hai, balki isliye ki aapne kuch zyada sthir paya hai?",jealousy,action_oriented,3,moderate,envy|shame|grief,karma|svadharma|detachment,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe26,approved,,What if the longing inside this jealousy is pointing at something real that belongs to your own path — not theirs?,क्या हो यदि इस ईर्ष्या के भीतर की लालसा किसी वास्तविक चीज़ की ओर इशारा कर रही है जो आपके अपने मार्ग की है — उनके नहीं?,Kya ho agar is irshya ke andar ki lalsa kisi asli cheez ki taraf ishara kar rahi hai jo aapke apne raaste ki hai — unke nahi?,jealousy,spiritual,1,any,envy|inadequacy,svadharma|ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe27,approved,,What would change in how you see their blessing if you trusted that it does not diminish yours — that abundance does not work that way?,यदि आप विश्वास करें कि उनका आशीर्वाद आपका कम नहीं करता — कि प्रचुरता इस तरह काम नहीं करती — तो उनकी खुशहाली को देखने का आपका तरीका कैसे बदलेगा?,Agar aap trust karein ki unka ashirwad aapka kam nahi karta — ki prachurta is tarah kaam nahi karti — toh unki khushhaali ko dekhne ka aapka tarika kaise badlega?,jealousy,spiritual,2,mild,envy|shame,svadharma|ego|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe28,approved,,If there is a witness in you that watches even jealousy without being consumed by it — what does that witness see that the jealous self cannot?,यदि आप में कोई साक्षी है जो ईर्ष्या को भी उससे ग्रसित हुए बिना देखता है — वह साक्षी क्या देखता है जो ईर्ष्यालु स्वयं नहीं देख सकता?,Agar aap mein koi saakshi hai jo irshya ko bhi us se grast hue bina dekhta hai — woh saakshi kya dekhta hai jo irshyaalu khud nahi dekh sakta?,jealousy,spiritual,3,moderate,envy|existential|shame,svadharma|ego|witness-self,,human_written,0,0.0,
6a3f72b3f9906663563ec1b2,approved,,What is one thing you envy in someone else that you could begin developing in yourself — starting today?,किसी और में एक चीज़ जिससे आप ईर्ष्या करते हैं जिसे आप खुद में विकसित करना शुरू कर सकते हैं — आज से शुरू?,Kisi aur mein ek cheez jisse aap irshya karte hain jise aap khud mein viksit karna shuru kar sakte hain — aaj se shuru?,jealousy,action_oriented,1,any,envy|restlessness,karma|svadharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1b3,approved,,What part of your own path have you been neglecting while you watched someone else's — and what would it look like to return to it?,किसी और के मार्ग को देखते हुए आपने अपने मार्ग के किस हिस्से की उपेक्षा की है — और उस पर वापस लौटना कैसा दिखेगा?,Kisi aur ke raaste ko dekhte hue aapne apne raaste ke kis hisse ki upeksha ki hai — aur us par wapas lautna kaisa dikhega?,jealousy,action_oriented,2,mild,envy|inadequacy,karma|svadharma|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1b4,approved,,What would you pour your full energy into today if you genuinely no longer cared what anyone else had?,यदि आप वास्तव में अब किसी और के पास क्या है उसकी परवाह नहीं करते — तो आज आप अपनी पूरी ऊर्जा किसमें लगाएंगे?,Agar aap asal mein ab kisi aur ke paas kya hai uski parwaah nahi karte — toh aaj aap apni poori urja kismein lagaayenge?,jealousy,action_oriented,3,moderate,envy|shame|grief,karma|svadharma|detachment,,human_written,0,0.0,
6a3f72b3f9906663563ec1b5,approved,,What if what you see in others that you envy is actually showing you what is already latent in yourself?,क्या हो यदि दूसरों में जो आप देखते हैं जिससे ईर्ष्या करते हैं — वह वास्तव में दिखा रहा है कि आपमें क्या पहले से छुपा है?,Kya ho agar doosron mein jo aap dekhte hain jisse irshya karte hain — woh asal mein dikha raha hai ki aap mein kya pehle se chhupa hai?,jealousy,spiritual,1,any,envy|inadequacy,svadharma|ego,,human_written,0,0.0,
6a3f72b3f9906663563ec1b6,approved,,"What would it mean to bless what someone else has — genuinely, not as a performance — and what would that free in you?","किसी और के पास जो है उसे — वास्तव में, प्रदर्शन के रूप में नहीं — आशीर्वाद देने का क्या अर्थ होगा, और यह आपमें क्या मुक्त करेगा?","Kisi aur ke paas jo hai use — asal mein, pradarshan ke roop mein nahi — ashirwad dene ka kya matlab hoga, aur yeh aap mein kya mukt karega?",jealousy,spiritual,2,mild,envy|shame,svadharma|ego|karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1b7,approved,,What if envy arises because some part of you knows what it is capable of — but has not yet trusted itself enough to move toward it?,क्या हो यदि ईर्ष्या इसलिए उठती है क्योंकि आपका कोई हिस्सा जानता है कि वह क्या करने में सक्षम है — लेकिन अभी तक इसकी ओर बढ़ने के लिए खुद पर पर्याप्त भरोसा नहीं किया?,Kya ho agar irshya isliye uthti hai kyunki aapka koi hissa jaanta hai ki woh kya karne mein saksham hai — lekin abhi tak iski taraf badhne ke liye khud par paryaapt bharosa nahi kiya?,jealousy,spiritual,3,moderate,envy|existential|shame,svadharma|ego|witness-self,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe29,approved,,When you call yourself lazy — what is actually happening beneath that word?,जब आप खुद को आलसी कहते हैं — उस शब्द के नीचे वास्तव में क्या हो रहा है?,Jab aap khud ko aalsi kehte hain — us shabd ke neeche asal mein kya ho raha hai?,laziness,self_awareness,1,any,guilt|inertia,tamas|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2a,approved,,What is the thing you are not starting — and what would have to happen for you to begin?,वह काम जो आप शुरू नहीं कर रहे — और शुरू करने के लिए क्या होना होगा?,Woh kaam jo aap shuru nahi kar rahe — aur shuru karne ke liye kya hona hoga?,laziness,self_awareness,1,any,guilt|avoidance,tamas|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2b,approved,,"Is this inertia protecting you from something — from failure, from judgment, from discovering something you don't want to know?","क्या यह जड़ता आपको किसी चीज़ से बचा रही है — विफलता से, आलोचना से, कुछ ऐसा खोजने से जो आप नहीं जानना चाहते?","Kya yeh jadta aapko kisi cheez se bacha rahi hai — vifalta se, aalochana se, kuch aisa khojne se jo aap nahi jaanna chahte?",laziness,self_awareness,2,mild,guilt|shame|avoidance,tamas|ego|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2c,approved,,What is the difference between rest you have earned and avoidance disguised as rest — and which is this?,"जो विश्राम आपने अर्जित किया है और परिहार जो विश्राम के रूप में छुपा है — उनके बीच क्या अंतर है, और यह कौन-सा है?","Jo vishram aapne arjit kiya hai aur parihar jo vishram ke roop mein chhuupa hai — unke beech kya antar hai, aur yeh kaun sa hai?",laziness,self_awareness,2,mild,guilt|inertia,tamas|ego,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2d,approved,,"If you look honestly at the pattern of avoidance — what have you been putting off not for days but for years, and what does that cost you?","यदि आप परिहार के पैटर्न को ईमानदारी से देखें — आप क्या दिनों से नहीं बल्कि सालों से टाल रहे हैं, और इसकी कीमत क्या है?","Agar aap parihar ke pattern ko imaandaari se dekhein — aap kya dinon se nahi balki salon se taal rahe hain, aur iski keemat kya hai?",laziness,self_awareness,3,moderate,shame|guilt|inertia,tamas|ego|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2e,approved,,What would the version of you who did not have this pattern be doing with the time and energy you are spending on not-doing?,आपका वह संस्करण जिसके पास यह पैटर्न नहीं होता — न करने में जो समय और ऊर्जा आप खर्च कर रहे हैं उससे क्या करता?,Aapka woh version jiske paas yeh pattern nahi hota — na karne mein jo samay aur urja aap kharch kar rahe hain us se kya karta?,laziness,self_awareness,3,moderate,shame|inertia|existential,tamas|ego|dharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe2f,approved,,"What is the smallest possible beginning you could make right now — not the whole thing, just one minute of starting?","अभी आप जो सबसे छोटी शुरुआत कर सकते हैं — पूरा नहीं, बस एक मिनट शुरू करना — वह क्या है?","Abhi aap jo sabse choti shuruaat kar sakte hain — poora nahi, bas ek minute shuru karna — woh kya hai?",laziness,action_oriented,1,any,guilt|inertia,karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe30,approved,,What time or environment makes it easiest for you to begin — and are you protecting that condition for yourself?,कौन-सा समय या परिवेश आपके लिए शुरू करना सबसे आसान बनाता है — और क्या आप अपने लिए उस स्थिति की रक्षा कर रहे हैं?,Kaun sa samay ya parivesh aapke liye shuru karna sabse aasaan banata hai — aur kya aap apne liye us sthiti ki suraksha kar rahe hain?,laziness,action_oriented,2,mild,inertia|resistance,karma|discipline,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe31,approved,,"What would it mean to show up for your own life — not when you feel like it, not when conditions are perfect, but as a practice of commitment?","अपने ही जीवन के लिए उपस्थित होने का क्या अर्थ होगा — जब मन हो तब नहीं, जब परिस्थितियाँ सही हों तब नहीं, बल्कि प्रतिबद्धता के अभ्यास के रूप में?","Apne hi jeevan ke liye maujood hone ka kya matlab hoga — jab mann ho tab nahi, jab paristhitiyan sahi hon tab nahi, balki pratibaddhata ke abhyas ke roop mein?",laziness,action_oriented,3,moderate,shame|guilt|inertia,karma|dharma|discipline,,human_written,0,0.0,
